"order_id","order_date","order_total","user_type","product_id","variation_id","quantity","coupon","meta.yarn_usage"
"19320",2020-07-23,70.96,"wholesale buyer","13312","9999",1,NA,NA
"19320",2020-07-23,70.96,"wholesale buyer","18952","18954",1,NA,NA
"19320",2020-07-23,70.96,"wholesale buyer","6854","7126",1,NA,NA
"19319",2020-07-22,92.72,"registered customer","6854","7124",4,NA,NA
"19318",2020-07-22,70.29,"registered customer","6854","7126",3,NA,NA
"19317",2020-07-22,161.75,"guest","16406","9999",1,"1signup",NA
"19317",2020-07-22,161.75,"guest","18963","18967",1,"1signup",NA
"19317",2020-07-22,161.75,"guest","1987","11442",1,"1signup",NA
"19317",2020-07-22,161.75,"guest","1987","2011",3,"1signup",NA
"19317",2020-07-22,161.75,"guest","1987","2012",2,"1signup",NA
"19317",2020-07-22,161.75,"guest","1987","3082",2,"1signup",NA
"19316",2020-07-22,50.86,"guest","6854","7124",2,NA,NA
"19315",2020-07-22,114.34,"registered customer","6854","7124",1,NA,NA
"19315",2020-07-22,114.34,"registered customer","6854","7126",1,NA,NA
"19314",2020-07-22,50.86,"guest","6854","7124",1,NA,NA
"19314",2020-07-22,50.86,"guest","6854","7126",1,NA,NA
"19313",2020-07-22,112.15,"guest","19107","19108",1,NA,NA
"19313",2020-07-22,112.15,"guest","19107","19113",1,NA,NA
"19313",2020-07-22,112.15,"guest","19107","19115",1,NA,NA
"19313",2020-07-22,112.15,"guest","6854","7124",2,NA,NA
"19304",2020-07-19,61.65,"registered customer","11161","11162",1,NA,NA
"19304",2020-07-19,61.65,"registered customer","18165","18168",1,NA,NA
"19303",2020-07-19,19.72,"guest","1791","1792",2,NA,NA
"19301",2020-07-18,36.99,"guest",NA,NA,NA,NA,NA
"19294",2020-07-18,63.8,"guest","2260","16330",1,NA,NA
"19294",2020-07-18,63.8,"guest","2260","6735",1,NA,NA
"19294",2020-07-18,63.8,"guest","2260","6736",1,NA,NA
"19294",2020-07-18,63.8,"guest","2260","6737",1,NA,NA
"19292",2020-07-16,358.63,"wholesale buyer","12680","12717",3,NA,NA
"19292",2020-07-16,358.63,"wholesale buyer","12680","12718",3,NA,NA
"19292",2020-07-16,358.63,"wholesale buyer","12680","12719",3,NA,NA
"19292",2020-07-16,358.63,"wholesale buyer","12680","12720",3,NA,NA
"19292",2020-07-16,358.63,"wholesale buyer","13790","13802",4,NA,NA
"19292",2020-07-16,358.63,"wholesale buyer","3512","16068",2,NA,NA
"19291",2020-07-16,119.72,"registered customer","16614","16621",1,NA,NA
"19291",2020-07-16,119.72,"registered customer","16614","16625",1,NA,NA
"19291",2020-07-16,119.72,"registered customer","6854","7124",1,NA,NA
"19290",2020-07-15,65.95,"guest","17702","17713",1,NA,NA
"19290",2020-07-15,65.95,"guest","17702","17714",1,NA,NA
"19290",2020-07-15,65.95,"guest","17702","17715",1,NA,NA
"19290",2020-07-15,65.95,"guest","17702","17716",1,NA,NA
"19290",2020-07-15,65.95,"guest","17702","17717",1,NA,NA
"19289",2020-07-14,26.51,"guest","19175","19176",1,"1signup",NA
"19275",2020-07-13,132.42,"guest","17151","19056",1,"1signup",NA
"19275",2020-07-13,132.42,"guest","1739","2524",3,"1signup",NA
"19274",2020-07-12,66,"guest","1144","1165",4,NA,NA
"19273",2020-07-12,34,"guest","1946","3633",2,NA,NA
"19272",2020-07-11,77.95,"guest","16047","9999",1,"1signup",NA
"19272",2020-07-11,77.95,"guest","18281","18282",1,"1signup",NA
"19272",2020-07-11,77.95,"guest","18281","18289",1,"1signup",NA
"19272",2020-07-11,77.95,"guest","18963","18966",1,"1signup",NA
"19272",2020-07-11,77.95,"guest","2382","18317",1,"1signup",NA
"19271",2020-07-10,96,"registered customer","16934","9999",5,NA,NA
"19270",2020-07-10,222.01,"guest","12399","12401",1,NA,NA
"19270",2020-07-10,222.01,"guest","16495","16502",3,NA,NA
"19270",2020-07-10,222.01,"guest","18952","18953",1,NA,NA
"19270",2020-07-10,222.01,"guest","3115","7723",2,NA,NA
"19270",2020-07-10,222.01,"guest","3512","16068",1,NA,NA
"19270",2020-07-10,222.01,"guest","3512","9999",1,NA,NA
"19270",2020-07-10,222.01,"guest","6854","7124",1,NA,NA
"19270",2020-07-10,222.01,"guest","6854","7126",2,NA,NA
"19268",2020-07-10,55.19,"guest",NA,NA,NA,NA,NA
"19267",2020-07-10,46.97,"registered customer","18281","19031",2,"1signup",NA
"19266",2020-07-09,39.14,"registered customer","12369","12384",2,NA,NA
"19265",2020-07-09,167.05,"registered customer","11180","12639",1,NA,NA
"19265",2020-07-09,167.05,"registered customer","3115","16202",1,NA,NA
"19265",2020-07-09,167.05,"registered customer","6854","7124",1,NA,NA
"19265",2020-07-09,167.05,"registered customer","9226","9231",1,NA,NA
"19265",2020-07-09,167.05,"registered customer","9367","9417",1,NA,NA
"19264",2020-07-09,116.37,"guest","15805","15824",2,NA,NA
"19264",2020-07-09,116.37,"guest","18165","18168",2,NA,NA
"19264",2020-07-09,116.37,"guest","19043","19048",2,NA,NA
"19263",2020-07-08,37.65,"registered customer","1085","1384",2,NA,NA
"19262",2020-07-08,109.19,"guest","18281","18282",1,"1signup",NA
"19262",2020-07-08,109.19,"guest","18281","18284",1,"1signup",NA
"19262",2020-07-08,109.19,"guest","18281","18285",1,"1signup",NA
"19262",2020-07-08,109.19,"guest","18281","18286",1,"1signup",NA
"19262",2020-07-08,109.19,"guest","18281","18287",1,"1signup",NA
"19262",2020-07-08,109.19,"guest","18281","18288",1,"1signup",NA
"19262",2020-07-08,109.19,"guest","18281","18289",1,"1signup",NA
"19262",2020-07-08,109.19,"guest","18281","19027",1,"1signup",NA
"19261",2020-07-08,101.32,"registered customer","18165","18166",4,NA,NA
"19261",2020-07-08,101.32,"registered customer","18165","18167",4,NA,NA
"19260",2020-07-07,113.2,"guest","17151","19055",2,NA,NA
"19259",2020-07-07,42.38,"guest","18199","18200",2,NA,NA
"19252",2020-07-07,147.22,"registered customer","1749","18084",1,NA,NA
"19252",2020-07-07,147.22,"registered customer","2260","6737",1,NA,NA
"19252",2020-07-07,147.22,"registered customer","3512","16068",2,NA,NA
"19252",2020-07-07,147.22,"registered customer","9581","9613",1,NA,NA
"19252",2020-07-07,147.22,"registered customer","9850","15526",1,NA,NA
"19251",2020-07-06,66.38,"registered customer","1749","18082",2,"julyfourth",NA
"19251",2020-07-06,66.38,"registered customer","19175","19176",1,"julyfourth",NA
"19251",2020-07-06,66.38,"registered customer","19175","19180",1,"julyfourth",NA
"19250",2020-07-06,26.51,"registered customer",NA,NA,NA,"julyfourth",NA
"19249",2020-07-05,69.6,"guest","1946","18368",2,"julyfourth",NA
"19249",2020-07-05,69.6,"guest","1946","3633",3,"julyfourth",NA
"19248",2020-07-05,101.34,"wholesale buyer","13654","16703",1,"julyfourth",NA
"19248",2020-07-05,101.34,"wholesale buyer","13654","17270",1,"julyfourth",NA
"19248",2020-07-05,101.34,"wholesale buyer","13654","18331",1,"julyfourth",NA
"19248",2020-07-05,101.34,"wholesale buyer","13654","18333",1,"julyfourth",NA
"19248",2020-07-05,101.34,"wholesale buyer","13654","18566",1,"julyfourth",NA
"19248",2020-07-05,101.34,"wholesale buyer","13654","19015",1,"julyfourth",NA
"19248",2020-07-05,101.34,"wholesale buyer","13654","19023",1,"julyfourth",NA
"19247",2020-07-05,69.29,"registered customer","2563","9200",1,"julyfourth",NA
"19247",2020-07-05,69.29,"registered customer","3512","9999",1,"julyfourth",NA
"19247",2020-07-05,69.29,"registered customer","9581","9613",1,"julyfourth",NA
"19246",2020-07-05,87.9,"guest","1987","2010",1,"julyfourth",NA
"19246",2020-07-05,87.9,"guest","1987","2011",1,"julyfourth",NA
"19246",2020-07-05,87.9,"guest","1987","2016",1,"julyfourth",NA
"19246",2020-07-05,87.9,"guest","1987","2506",2,"julyfourth",NA
"19245",2020-07-04,102.71,"wholesale buyer","1069","1071",1,"julyfourth",NA
"19245",2020-07-04,102.71,"wholesale buyer","1085","1091",1,"julyfourth",NA
"19245",2020-07-04,102.71,"wholesale buyer","1085","2517",1,"julyfourth",NA
"19245",2020-07-04,102.71,"wholesale buyer","1572","1574",1,"julyfourth",NA
"19245",2020-07-04,102.71,"wholesale buyer","16546","16548",1,"julyfourth",NA
"19245",2020-07-04,102.71,"wholesale buyer","18963","18964",1,"julyfourth",NA
"19245",2020-07-04,102.71,"wholesale buyer","19043","19045",1,"julyfourth",NA
"19244",2020-07-04,96.41,"guest","13654","17244",1,"julyfourth",NA
"19244",2020-07-04,96.41,"guest","1572","1577",1,"julyfourth",NA
"19244",2020-07-04,96.41,"guest","16440","17938",1,"julyfourth",NA
"19244",2020-07-04,96.41,"guest","18963","18969",1,"julyfourth",NA
"19244",2020-07-04,96.41,"guest","18970","18973",1,"julyfourth",NA
"19244",2020-07-04,96.41,"guest","19043","19048",1,"julyfourth",NA
"19243",2020-07-03,89.83,"guest","15530","18044",1,"julyfourth",NA
"19243",2020-07-03,89.83,"guest","16614","16615",1,"julyfourth",NA
"19243",2020-07-03,89.83,"guest","1987","2016",1,"julyfourth",NA
"19242",2020-07-03,287,"registered customer","10078","18075",2,"julyfourth",NA
"19242",2020-07-03,287,"registered customer","11161","11162",5,"julyfourth",NA
"19242",2020-07-03,287,"registered customer","16999","17004",2,"julyfourth",NA
"19242",2020-07-03,287,"registered customer","6854","7124",4,"julyfourth",NA
"19242",2020-07-03,287,"registered customer","8165","17662",2,"julyfourth",NA
"19239",2020-07-02,67.78,"registered customer","1058","18657",4,"julyfourth",NA
"19239",2020-07-02,67.78,"registered customer","2382","17138",2,"julyfourth",NA
"19238",2020-07-02,162.66,"registered customer","15032","18592",1,"julyfourth",NA
"19237",2020-07-02,38.18,"registered customer",NA,NA,NA,"julyfourth",NA
"19236",2020-07-02,97.56,"guest","19175","19176",1,"1signup",NA
"19236",2020-07-02,97.56,"guest","19175","19177",1,"1signup",NA
"19236",2020-07-02,97.56,"guest","19175","19178",1,"1signup",NA
"19236",2020-07-02,97.56,"guest","19175","19179",1,"1signup",NA
"19236",2020-07-02,97.56,"guest","19175","19180",1,"1signup",NA
"19235",2020-07-02,61.53,"registered customer","19175","19176",1,"julyfourth",NA
"19235",2020-07-02,61.53,"registered customer","19175","19177",1,"julyfourth",NA
"19235",2020-07-02,61.53,"registered customer","19175","19180",1,"julyfourth",NA
"19230",2020-07-01,106.33,"guest","10285","10862",1,"1signup",NA
"19230",2020-07-01,106.33,"guest","10285","10863",1,"1signup",NA
"19230",2020-07-01,106.33,"guest","13654","18566",1,"1signup",NA
"19230",2020-07-01,106.33,"guest","13654","19016",1,"1signup",NA
"19230",2020-07-01,106.33,"guest","13904","13907",1,"1signup",NA
"19230",2020-07-01,106.33,"guest","13904","17428",1,"1signup",NA
"19228",2020-07-01,97.94,"registered customer","1085","1101",6,NA,NA
"19227",2020-07-01,97.94,"registered customer","1085","1101",6,NA,NA
"19226",2020-07-01,141.29,"guest","10496","10510",2,"1signup",NA
"19226",2020-07-01,141.29,"guest","10496","10511",1,"1signup",NA
"19226",2020-07-01,141.29,"guest","10496","10727",1,"1signup",NA
"19226",2020-07-01,141.29,"guest","10855","14805",1,"1signup",NA
"19226",2020-07-01,141.29,"guest","16756","16760",2,"1signup",NA
"19226",2020-07-01,141.29,"guest","16756","16762",1,"1signup",NA
"19226",2020-07-01,141.29,"guest","16756","16768",1,"1signup",NA
"19225",2020-07-01,106.33,"guest","10285","10862",1,"1signup",NA
"19225",2020-07-01,106.33,"guest","10285","10863",1,"1signup",NA
"19225",2020-07-01,106.33,"guest","13654","18566",1,"1signup",NA
"19225",2020-07-01,106.33,"guest","13654","19016",1,"1signup",NA
"19225",2020-07-01,106.33,"guest","13904","13907",1,"1signup",NA
"19225",2020-07-01,106.33,"guest","13904","17428",1,"1signup",NA
"19222",2020-06-30,24.58,"guest","1144","1158",1,NA,NA
"19206",2020-06-26,24,"guest","1946","2267",1,NA,NA
"19137",2020-06-25,29.43,"registered customer","7709","7710",1,NA,NA
"19136",2020-06-23,57.33,"guest","17702","17708",2,NA,NA
"19136",2020-06-23,57.33,"guest","18281","18287",1,NA,NA
"19135",2020-06-22,91.66,"registered customer","1987","2005",1,NA,NA
"19135",2020-06-22,91.66,"registered customer","1987","2018",1,NA,NA
"19135",2020-06-22,91.66,"registered customer","1987","3082",1,NA,NA
"19135",2020-06-22,91.66,"registered customer","9226","9232",2,NA,NA
"19134",2020-06-21,94.15,"wholesale buyer","13654","17270",1,"fiberfathers",NA
"19134",2020-06-21,94.15,"wholesale buyer","13654","17275",1,"fiberfathers",NA
"19134",2020-06-21,94.15,"wholesale buyer","13654","17329",1,"fiberfathers",NA
"19134",2020-06-21,94.15,"wholesale buyer","13654","18191",1,"fiberfathers",NA
"19134",2020-06-21,94.15,"wholesale buyer","13654","18567",1,"fiberfathers",NA
"19134",2020-06-21,94.15,"wholesale buyer","13654","19016",1,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","10496","10510",2,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","10496","10511",1,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","10855","14805",1,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","12399","12401",1,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","13654","17244",1,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","13654","17399",1,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","13654","18329",1,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","13790","13795",1,"fiberfathers",NA
"19133",2020-06-20,138.39,"guest","16440","16442",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","10496","10510",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","11180","11185",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","11180","12635",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","11180","13992",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","12399","12401",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","12399","12402",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","13744","13745",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","13790","13793",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","13790","13800",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","15558","15580",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","15587","15593",2,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","16234","18816",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","16999","17004",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","17151","19056",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","18165","18166",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","18165","18167",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","18165","18168",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","2563","9222",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","3512","16068",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","9226","9231",1,"fiberfathers",NA
"19132",2020-06-20,289.91,"registered customer","9841","9842",1,"fiberfathers",NA
"19131",2020-06-20,39.14,"registered customer",NA,NA,NA,"fiberfathers",NA
"19130",2020-06-20,49.83,"registered customer","13654","18191",1,"fiberfathers",NA
"19130",2020-06-20,49.83,"registered customer","1946","15020",2,"fiberfathers",NA
"19129",2020-06-19,101.4,"registered customer","1058","3382",12,"fiberfathers",NA
"19128",2020-06-19,131.5,"registered customer","10496","10718",1,"fiberfathers",NA
"19128",2020-06-19,131.5,"registered customer","10496","10726",1,"fiberfathers",NA
"19128",2020-06-19,131.5,"registered customer","10496","10727",1,"fiberfathers",NA
"19128",2020-06-19,131.5,"registered customer","1739","3312",1,"fiberfathers",NA
"19128",2020-06-19,131.5,"registered customer","2698","18389",2,"fiberfathers",NA
"19128",2020-06-19,131.5,"registered customer","2698","18391",2,"fiberfathers",NA
"19127",2020-06-19,37.19,"guest","17848","18950",2,"fiberfathers",NA
"19071",2020-06-19,14.32,"guest",NA,NA,NA,NA,NA
"19069",2020-06-19,45.68,"registered customer","11180","12639",1,"fiberfathers",NA
"19069",2020-06-19,45.68,"registered customer","2577","6994",1,"fiberfathers",NA
"19069",2020-06-19,45.68,"registered customer","9850","14863",1,"fiberfathers",NA
"19068",2020-06-19,46.56,"registered customer",NA,NA,NA,"fiberfathers",NA
"19067",2020-06-19,110.61,"registered customer","1058","3382",3,"fiberfathers",NA
"19067",2020-06-19,110.61,"registered customer","15530","18044",1,"fiberfathers",NA
"19067",2020-06-19,110.61,"registered customer","16246","16252",1,"fiberfathers",NA
"19067",2020-06-19,110.61,"registered customer","1987","11442",1,"fiberfathers",NA
"19067",2020-06-19,110.61,"registered customer","3512","6901",1,"fiberfathers",NA
"19066",2020-06-19,40.04,"guest","10060","9999",1,"fiberfathers",NA
"19066",2020-06-19,40.04,"guest","17848","18107",1,"fiberfathers",NA
"19061",2020-06-18,161.81,"registered customer","15558","16664",2,NA,NA
"19061",2020-06-18,161.81,"registered customer","3680","9999",4,NA,NA
"19060",2020-06-17,21.34,"guest",NA,NA,NA,NA,NA
"19059",2020-06-17,37.8,"guest","1572","1580",1,NA,NA
"19059",2020-06-17,37.8,"guest","1572","2520",1,NA,NA
"19058",2020-06-17,148.62,"guest","16546","9999",2,NA,NA
"19058",2020-06-17,148.62,"guest","18970","18971",3,NA,NA
"19058",2020-06-17,148.62,"guest","2382","15921",2,NA,NA
"19058",2020-06-17,148.62,"guest","6854","7126",2,NA,NA
"19057",2020-06-17,130.42,"guest","13790","13797",1,NA,NA
"19057",2020-06-17,130.42,"guest","15587","15593",1,NA,NA
"19057",2020-06-17,130.42,"guest","16756","16757",1,NA,NA
"19057",2020-06-17,130.42,"guest","16756","16764",1,NA,NA
"19057",2020-06-17,130.42,"guest","2563","9216",1,NA,NA
"19057",2020-06-17,130.42,"guest","2563","9217",1,NA,NA
"19057",2020-06-17,130.42,"guest","9581","9999",1,NA,NA
"19042",2020-06-17,40.38,"guest","16756","16766",2,NA,NA
"19041",2020-06-15,170.36,"registered customer","16234","18816",1,NA,NA
"19041",2020-06-15,170.36,"registered customer","18354","18355",1,NA,NA
"19041",2020-06-15,170.36,"registered customer","18354","18356",1,NA,NA
"19041",2020-06-15,170.36,"registered customer","2563","9218",2,NA,NA
"19041",2020-06-15,170.36,"registered customer","8165","17663",1,NA,NA
"19041",2020-06-15,170.36,"registered customer","8165","17664",1,NA,NA
"19041",2020-06-15,170.36,"registered customer","8165","17667",1,NA,NA
"19040",2020-06-14,54,"guest","1946","15020",1,NA,NA
"19040",2020-06-14,54,"guest","1946","1947",2,NA,NA
"19039",2020-06-14,54,"guest","1946","15020",1,NA,NA
"19039",2020-06-14,54,"guest","1946","1947",2,NA,NA
"19038",2020-06-14,60.45,"registered customer","1739","15487",1,NA,NA
"19038",2020-06-14,60.45,"registered customer","1739","2532",1,NA,NA
"19038",2020-06-14,60.45,"registered customer","1739","6050",1,NA,NA
"19037",2020-06-13,186.36,"guest","12369","12384",2,NA,NA
"19037",2020-06-13,186.36,"guest","17032","18375",2,NA,NA
"19037",2020-06-13,186.36,"guest","1946","15020",6,NA,NA
"19037",2020-06-13,186.36,"guest","1946","15021",2,NA,NA
"19026",2020-06-12,54,"wholesale buyer","1946","14336",1,NA,NA
"19026",2020-06-12,54,"wholesale buyer","1946","2267",1,NA,NA
"19026",2020-06-12,54,"wholesale buyer","2577","6994",1,NA,NA
"18998",2020-06-12,315.66,"wholesale buyer","18963","18964",1,NA,NA
"18998",2020-06-12,315.66,"wholesale buyer","18963","18967",2,NA,NA
"18998",2020-06-12,315.66,"wholesale buyer","18963","18968",2,NA,NA
"18998",2020-06-12,315.66,"wholesale buyer","18970","18974",2,NA,NA
"18998",2020-06-12,315.66,"wholesale buyer","2382","15878",2,NA,NA
"18998",2020-06-12,315.66,"wholesale buyer","2382","15921",2,NA,NA
"18998",2020-06-12,315.66,"wholesale buyer","9850","15022",2,NA,NA
"18998",2020-06-12,315.66,"wholesale buyer","9850","15526",2,NA,NA
"18997",2020-06-12,133.69,"registered customer",NA,NA,NA,NA,NA
"18996",2020-06-11,53.01,"guest","13790","13797",1,NA,NA
"18996",2020-06-11,53.01,"guest","17955","17957",1,NA,NA
"18996",2020-06-11,53.01,"guest","17955","18563",1,NA,NA
"18994",2020-06-11,42.54,"registered customer","13904","13909",2,NA,NA
"18993",2020-06-11,70.3,"guest","17151","9999",2,NA,NA
"18992",2020-06-11,37.14,"registered customer","12369","12384",2,NA,NA
"18991",2020-06-11,108.86,"registered customer","16546","16562",1,NA,NA
"18991",2020-06-11,108.86,"registered customer","2698","9999",1,NA,NA
"18991",2020-06-11,108.86,"registered customer","6854","7124",1,NA,NA
"18991",2020-06-11,108.86,"registered customer","9367","17127",1,NA,NA
"18990",2020-06-11,24.19,"registered customer",NA,NA,NA,NA,NA
"18988",2020-06-10,59.46,"guest","1749","18082",1,NA,NA
"18988",2020-06-10,59.46,"guest","1946","1947",1,NA,NA
"18983",2020-06-10,20,"registered customer","1946","17534",1,NA,NA
"18982",2020-06-09,110,"registered customer","2563","9213",2,NA,NA
"18982",2020-06-09,110,"registered customer","2563","9215",1,NA,NA
"18982",2020-06-09,110,"registered customer","2563","9217",2,NA,NA
"18982",2020-06-09,110,"registered customer","2563","9219",2,NA,NA
"18872",2020-06-08,22.58,"registered customer","1144","1158",1,NA,NA
"18784",2020-06-08,16,"guest","1058","18657",1,NA,NA
"18783",2020-06-08,16,"guest","1058","18657",1,NA,NA
"18697",2020-06-07,40.38,"registered customer","13654","18566",2,NA,NA
"18696",2020-06-06,27.33,"guest","15805","15811",1,NA,NA
"18696",2020-06-06,27.33,"guest","15805","15812",1,NA,NA
"18686",2020-06-05,261.35,"guest","12399","12401",2,"1signup",NA
"18686",2020-06-05,261.35,"guest","13654","16074",2,"1signup",NA
"18686",2020-06-05,261.35,"guest","13654","18331",1,"1signup",NA
"18686",2020-06-05,261.35,"guest","15805","15812",2,"1signup",NA
"18686",2020-06-05,261.35,"guest","16234","9999",3,"1signup",NA
"18686",2020-06-05,261.35,"guest","1739","12988",1,"1signup",NA
"18686",2020-06-05,261.35,"guest","1739","15495",1,"1signup",NA
"18686",2020-06-05,261.35,"guest","1739","2249",1,"1signup",NA
"18686",2020-06-05,261.35,"guest","1739","2526",1,"1signup",NA
"18686",2020-06-05,261.35,"guest","1739","8620",1,"1signup",NA
"18686",2020-06-05,261.35,"guest","3115","7723",1,"1signup",NA
"18686",2020-06-05,261.35,"guest","9841","9842",1,"1signup",NA
"18686",2020-06-05,261.35,"guest","9841","9845",1,"1signup",NA
"18685",2020-06-05,72.46,"registered customer","13904","17428",1,NA,NA
"18684",2020-06-05,96.18,"guest","13654","16071",1,NA,NA
"18684",2020-06-05,96.18,"guest","13654","16913",1,NA,NA
"18684",2020-06-05,96.18,"guest","13654","17244",1,NA,NA
"18684",2020-06-05,96.18,"guest","13654","17399",1,NA,NA
"18684",2020-06-05,96.18,"guest","13654","18329",1,NA,NA
"18684",2020-06-05,96.18,"guest","13654","18333",1,NA,NA
"18683",2020-06-05,53.11,"registered customer","17032","18373",1,NA,NA
"18683",2020-06-05,53.11,"registered customer","1946","15021",1,NA,NA
"18683",2020-06-05,53.11,"registered customer","1946","3633",1,NA,NA
"18668",2020-06-04,62.68,"registered customer","1739","15097",1,NA,NA
"18668",2020-06-04,62.68,"registered customer","17551","17554",2,NA,NA
"18666",2020-06-04,33.9,"registered customer","10060","10073",2,NA,NA
"18665",2020-06-03,36,"registered customer","2563","9200",1,NA,NA
"18665",2020-06-03,36,"registered customer","2563","9999",1,NA,NA
"18664",2020-06-01,71.36,"registered customer","13654","16913",1,NA,NA
"18664",2020-06-01,71.36,"registered customer","13654","17244",1,NA,NA
"18664",2020-06-01,71.36,"registered customer","13654","17270",1,NA,NA
"18664",2020-06-01,71.36,"registered customer","13904","17428",1,NA,NA
"18663",2020-06-01,31.74,"guest","1749","18081",1,NA,NA
"18663",2020-06-01,31.74,"guest","1749","18083",1,NA,NA
"18662",2020-05-31,83.22,"registered customer",NA,NA,NA,NA,NA
"18661",2020-05-31,26.14,"registered customer",NA,NA,NA,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","1085","9999",2,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","10855","13051",2,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","10855","14306",2,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","12399","12400",3,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","12399","12401",4,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","12399","12402",3,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","17955","17956",1,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","17955","17957",2,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","17955","18233",1,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","17955","18563",2,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","2382","15875",2,NA,NA
"18660",2020-05-29,370.88,"wholesale buyer","9850","14863",3,NA,NA
"18659",2020-05-28,90.26,"guest","13654","17244",1,NA,NA
"18659",2020-05-28,90.26,"guest","13654","18568",1,NA,NA
"18659",2020-05-28,90.26,"guest","13904","13905",1,NA,NA
"18659",2020-05-28,90.26,"guest","13904","17428",1,NA,NA
"18658",2020-05-28,50.85,"guest","16406","9999",3,NA,NA
"18654",2020-05-28,87.33,"registered customer","10060","10061",2,NA,NA
"18654",2020-05-28,87.33,"registered customer","1058","9999",5,NA,NA
"18654",2020-05-28,87.33,"registered customer","6854","7124",1,NA,NA
"18643",2020-05-26,79.01,"guest","13654","16074",1,"madeintheusa",NA
"18643",2020-05-26,79.01,"guest","13654","17275",1,"madeintheusa",NA
"18643",2020-05-26,79.01,"guest","13654","18331",1,"madeintheusa",NA
"18643",2020-05-26,79.01,"guest","13654","18566",2,"madeintheusa",NA
"18642",2020-05-26,127.23,"registered customer","9357","16150",4,NA,NA
"18642",2020-05-26,127.23,"registered customer","9357","16158",4,NA,NA
"18641",2020-05-26,175.7,"registered customer","1058","3382",3,"madeintheusa",NA
"18641",2020-05-26,175.7,"registered customer","1058","9999",12,"madeintheusa",NA
"18641",2020-05-26,175.7,"registered customer","1069","1073",3,"madeintheusa",NA
"18641",2020-05-26,175.7,"registered customer","1069","9999",3,"madeintheusa",NA
"18640",2020-05-26,34.98,"wholesale buyer","13654","18566",2,"madeintheusa",NA
"18639",2020-05-25,31.3,"registered customer","15530","18038",2,"madeintheusa",NA
"18639",2020-05-25,31.3,"registered customer","18281","18287",1,"madeintheusa",NA
"18638",2020-05-25,54.27,"registered customer","2698","17886",2,"madeintheusa",NA
"18638",2020-05-25,54.27,"registered customer","2698","2929",1,"madeintheusa",NA
"18633",2020-05-25,89.67,"guest","16234","9999",2,"madeintheusa",NA
"18633",2020-05-25,89.67,"guest","16999","17004",1,"madeintheusa",NA
"18633",2020-05-25,89.67,"guest","3115","16202",1,"madeintheusa",NA
"18628",2020-05-25,50.87,"registered customer",NA,NA,NA,"madeintheusa",NA
"18627",2020-05-25,23.54,"registered customer","16546","9999",1,"madeintheusa",NA
"18626",2020-05-25,118.82,"registered customer","14587","14588",1,"1signup",NA
"18626",2020-05-25,118.82,"registered customer","14587","14589",1,"1signup",NA
"18626",2020-05-25,118.82,"registered customer","16756","16764",1,"1signup",NA
"18626",2020-05-25,118.82,"registered customer","17032","18375",1,"1signup",NA
"18626",2020-05-25,118.82,"registered customer","17848","18110",1,"1signup",NA
"18626",2020-05-25,118.82,"registered customer","17955","17956",1,"1signup",NA
