"order_id","product_id","variation_id","quantity","order_date","customer_type","coupon","meta.yarn_usage","name","color","hue1","hue2","hue3","hue4","hue5","hue6","fiber","yarn_weight","effect","order_year","order_month","order_week"
"22395","18977","21160",6,2021-04-09,"guest","pet-day","weaving","big wool crepe yarn","black","black","","","","",NA,"wool","lace","straight",2021,4,15
"22395","18977","21160",6,2021-04-09,"guest","pet-day","hand knitting","big wool crepe yarn","black","black","","","","",NA,"wool","lace","straight",2021,4,15
"22395","18977","21160",6,2021-04-09,"guest","pet-day","machine knitting","big wool crepe yarn","black","black","","","","",NA,"wool","lace","straight",2021,4,15
"22395","18977","21160",6,2021-04-09,"guest","pet-day","crocheting","big wool crepe yarn","black","black","","","","",NA,"wool","lace","straight",2021,4,15
"22395","18977","21160",6,2021-04-09,"guest","pet-day","resale","big wool crepe yarn","black","black","","","","",NA,"wool","lace","straight",2021,4,15
"22395","18977","21160",6,2021-04-09,"guest","pet-day","other","big wool crepe yarn","black","black","","","","",NA,"wool","lace","straight",2021,4,15
"22396","1572","19758",3,2021-04-10,"registered customer","pet-day","crocheting","florafil shimmer yarn","rose","pink","","","","",NA,"cotton","bulky","undulating",2021,4,15
"22396","1572","19758",3,2021-04-10,"registered customer","pet-day","crocheting","florafil shimmer yarn","rose","pink","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22396","1572","19758",3,2021-04-10,"registered customer","pet-day","crocheting","florafil shimmer yarn","rose","pink","","","","",NA,"rayon / viscose","bulky","undulating",2021,4,15
"22396","1572","19758",3,2021-04-10,"registered customer","pet-day","crocheting","florafil shimmer yarn","rose","pink","","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22396","1739","2524",1,2021-04-10,"registered customer","pet-day","crocheting","wool crepe yarn","burgundy","red","","","","",NA,"wool","lace","straight",2021,4,15
"22397","12680","12713",1,2021-04-10,"registered customer","pet-day","crocheting","shimmer yarn","blue cornflower","blue","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22397","12680","12713",1,2021-04-10,"registered customer","pet-day","crocheting","shimmer yarn","blue cornflower","blue","","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22397","12680","22025",1,2021-04-10,"registered customer","pet-day","crocheting","shimmer yarn","aster","purple","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22397","12680","22025",1,2021-04-10,"registered customer","pet-day","crocheting","shimmer yarn","aster","purple","","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22397","12680","22113",1,2021-04-10,"registered customer","pet-day","crocheting","shimmer yarn","natural","natural","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22397","12680","22113",1,2021-04-10,"registered customer","pet-day","crocheting","shimmer yarn","natural","natural","","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22397","17848","18950",1,2021-04-10,"registered customer","pet-day","crocheting","classic combo duo","purple orchid cotton","purple","","","","",NA,"cotton","fingering","undulating",2021,4,15
"22397","17848","18950",1,2021-04-10,"registered customer","pet-day","crocheting","classic combo duo","purple orchid cotton","purple","","","","",NA,"cotton","sport","undulating",2021,4,15
"22397","17848","18950",1,2021-04-10,"registered customer","pet-day","crocheting","classic combo duo","purple orchid cotton","purple","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22397","17848","18950",1,2021-04-10,"registered customer","pet-day","crocheting","classic combo duo","purple orchid cotton","purple","","","","",NA,"rayon / viscose","fingering","undulating",2021,4,15
"22397","17848","18950",1,2021-04-10,"registered customer","pet-day","crocheting","classic combo duo","purple orchid cotton","purple","","","","",NA,"rayon / viscose","sport","undulating",2021,4,15
"22397","17848","18950",1,2021-04-10,"registered customer","pet-day","crocheting","classic combo duo","purple orchid cotton","purple","","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"cotton","fingering","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"cotton","fingering","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"cotton","sport","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"cotton","sport","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"cotton","undefined weight","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"cotton","undefined weight","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"flax / linen","fingering","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"flax / linen","fingering","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"flax / linen","sport","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"flax / linen","sport","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"flax / linen","undefined weight","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"flax / linen","undefined weight","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"rayon / viscose","fingering","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"rayon / viscose","fingering","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"rayon / viscose","sport","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"rayon / viscose","sport","undulating",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"rayon / viscose","undefined weight","knitted",2021,4,15
"22397","20214","20217",1,2021-04-10,"registered customer","pet-day","crocheting","sunburst yarn","twist","pink","red","orange","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22397","22371","22376",1,2021-04-10,"registered customer","pet-day","crocheting","cat combo twist","chartreux","purple","green","brown","white","",NA,"chenille","undefined weight","chenille",2021,4,15
"22397","22371","22376",1,2021-04-10,"registered customer","pet-day","crocheting","cat combo twist","chartreux","purple","green","brown","white","",NA,"chenille","undefined weight","undulating",2021,4,15
"22397","22371","22376",1,2021-04-10,"registered customer","pet-day","crocheting","cat combo twist","chartreux","purple","green","brown","white","",NA,"cotton","undefined weight","chenille",2021,4,15
"22397","22371","22376",1,2021-04-10,"registered customer","pet-day","crocheting","cat combo twist","chartreux","purple","green","brown","white","",NA,"cotton","undefined weight","undulating",2021,4,15
"22397","22371","22376",1,2021-04-10,"registered customer","pet-day","crocheting","cat combo twist","chartreux","purple","green","brown","white","",NA,"rayon / viscose","undefined weight","chenille",2021,4,15
"22397","22371","22376",1,2021-04-10,"registered customer","pet-day","crocheting","cat combo twist","chartreux","purple","green","brown","white","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22397","2382","17138",1,2021-04-10,"registered customer","pet-day","crocheting","super soft worsted cotton yarn","ruby magnolia","pink","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22398","13654","16071",2,2021-04-11,"registered customer","pet-day","tufting","4/4 cotton yarn (worsted cotton)","black","black","","","","",NA,"cotton","fingering","straight",2021,4,15
"22398","13654","17275",2,2021-04-11,"registered customer","pet-day","tufting","4/4 cotton yarn (worsted cotton)","berry","purple","","","","",NA,"cotton","fingering","straight",2021,4,15
"22398","13654","21091",4,2021-04-11,"registered customer","pet-day","tufting","4/4 cotton yarn (worsted cotton)","bravado red","red","","","","",NA,"cotton","fingering","straight",2021,4,15
"22398","13654","21129",2,2021-04-11,"registered customer","pet-day","tufting","4/4 cotton yarn (worsted cotton)","spring water","blue","","","","",NA,"cotton","fingering","straight",2021,4,15
"22398","13654","21136",1,2021-04-11,"registered customer","pet-day","tufting","4/4 cotton yarn (worsted cotton)","gulfstream","green","blue","","","",NA,"cotton","fingering","straight",2021,4,15
"22398","13654","21188",2,2021-04-11,"registered customer","pet-day","tufting","4/4 cotton yarn (worsted cotton)","steel serpent","gray","","","","",NA,"cotton","fingering","straight",2021,4,15
"22398","22247","22249",1,2021-04-11,"registered customer","pet-day","tufting","silky sparkle","natural","natural","","","","",NA,"cotton","lace","straight",2021,4,15
"22398","22247","22249",1,2021-04-11,"registered customer","pet-day","tufting","silky sparkle","natural","natural","","","","",NA,"metallic","lace","straight",2021,4,15
"22398","22247","22249",1,2021-04-11,"registered customer","pet-day","tufting","silky sparkle","natural","natural","","","","",NA,"rayon / viscose","lace","straight",2021,4,15
"22399","1739","2248",1,2021-04-12,"registered customer",NA,"crocheting","wool crepe yarn","blossom","pink","","","","",NA,"wool","lace","straight",2021,4,15
"22399","1739","2560",1,2021-04-12,"registered customer",NA,"crocheting","wool crepe yarn","tan","brown","","","","",NA,"wool","lace","straight",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","fingering","nub",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","fingering","undulating",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"resale","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","fingering","nub",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"resale","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","fingering","undulating",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"resale","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"resale","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"other","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","fingering","nub",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"other","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","fingering","undulating",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"other","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","10496","10726",1,2021-04-12,"wholesale buyer",NA,"other","worsted rayon boucle","fuchsia","pink","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","1085","1096",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","florafil super soft cotton yarn | bulky","helenium mardi gras","brown","yellow","orange","","",NA,"cotton","bulky","undulating",2021,4,15
"22400","1085","1096",1,2021-04-12,"wholesale buyer",NA,"resale","florafil super soft cotton yarn | bulky","helenium mardi gras","brown","yellow","orange","","",NA,"cotton","bulky","undulating",2021,4,15
"22400","1085","1096",1,2021-04-12,"wholesale buyer",NA,"other","florafil super soft cotton yarn | bulky","helenium mardi gras","brown","yellow","orange","","",NA,"cotton","bulky","undulating",2021,4,15
"22400","10855","13050",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","shades of sunset","sunset blue","blue","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","13050",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","shades of sunset","sunset blue","blue","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","13050",1,2021-04-12,"wholesale buyer",NA,"resale","shades of sunset","sunset blue","blue","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","13050",1,2021-04-12,"wholesale buyer",NA,"resale","shades of sunset","sunset blue","blue","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","13050",1,2021-04-12,"wholesale buyer",NA,"other","shades of sunset","sunset blue","blue","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","13050",1,2021-04-12,"wholesale buyer",NA,"other","shades of sunset","sunset blue","blue","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","14805",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","shades of sunset","sunset green","green","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","14805",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","shades of sunset","sunset green","green","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","14805",1,2021-04-12,"wholesale buyer",NA,"resale","shades of sunset","sunset green","green","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","14805",1,2021-04-12,"wholesale buyer",NA,"resale","shades of sunset","sunset green","green","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","14805",1,2021-04-12,"wholesale buyer",NA,"other","shades of sunset","sunset green","green","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","14805",1,2021-04-12,"wholesale buyer",NA,"other","shades of sunset","sunset green","green","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","19861",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","shades of sunset","sunset red","red","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","19861",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","shades of sunset","sunset red","red","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","19861",1,2021-04-12,"wholesale buyer",NA,"resale","shades of sunset","sunset red","red","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","19861",1,2021-04-12,"wholesale buyer",NA,"resale","shades of sunset","sunset red","red","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","19861",1,2021-04-12,"wholesale buyer",NA,"other","shades of sunset","sunset red","red","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","19861",1,2021-04-12,"wholesale buyer",NA,"other","shades of sunset","sunset red","red","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","19862",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","shades of sunset","sunset purple","purple","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","19862",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","shades of sunset","sunset purple","purple","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","19862",1,2021-04-12,"wholesale buyer",NA,"resale","shades of sunset","sunset purple","purple","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","19862",1,2021-04-12,"wholesale buyer",NA,"resale","shades of sunset","sunset purple","purple","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","10855","19862",1,2021-04-12,"wholesale buyer",NA,"other","shades of sunset","sunset purple","purple","","","","",NA,"rayon / viscose","fingering","loop",2021,4,15
"22400","10855","19862",1,2021-04-12,"wholesale buyer",NA,"other","shades of sunset","sunset purple","purple","","","","",NA,"rayon / viscose","undefined weight","loop",2021,4,15
"22400","12357","12364",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","fiesta wool","sombrero","yellow","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","12364",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","fiesta wool","sombrero","yellow","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12357","12364",1,2021-04-12,"wholesale buyer",NA,"resale","fiesta wool","sombrero","yellow","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","12364",1,2021-04-12,"wholesale buyer",NA,"resale","fiesta wool","sombrero","yellow","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12357","12364",1,2021-04-12,"wholesale buyer",NA,"other","fiesta wool","sombrero","yellow","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","12364",1,2021-04-12,"wholesale buyer",NA,"other","fiesta wool","sombrero","yellow","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12357","17800",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","fiesta wool","purple pinata","purple","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","17800",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","fiesta wool","purple pinata","purple","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12357","17800",1,2021-04-12,"wholesale buyer",NA,"resale","fiesta wool","purple pinata","purple","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","17800",1,2021-04-12,"wholesale buyer",NA,"resale","fiesta wool","purple pinata","purple","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12357","17800",1,2021-04-12,"wholesale buyer",NA,"other","fiesta wool","purple pinata","purple","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","17800",1,2021-04-12,"wholesale buyer",NA,"other","fiesta wool","purple pinata","purple","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12357","17803",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","fiesta wool","jalapeno","green","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","17803",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","fiesta wool","jalapeno","green","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12357","17803",1,2021-04-12,"wholesale buyer",NA,"resale","fiesta wool","jalapeno","green","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","17803",1,2021-04-12,"wholesale buyer",NA,"resale","fiesta wool","jalapeno","green","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12357","17803",1,2021-04-12,"wholesale buyer",NA,"other","fiesta wool","jalapeno","green","","","","",NA,"wool","aran","undulating",2021,4,15
"22400","12357","17803",1,2021-04-12,"wholesale buyer",NA,"other","fiesta wool","jalapeno","green","","","","",NA,"wool","undefined weight","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","bark","brown","","","","",NA,"cotton","undefined weight","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","bark","brown","","","","",NA,"cotton","undefined weight","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","bark","brown","","","","",NA,"cotton","worsted","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","bark","brown","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","worsted","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","bark","brown","","","","",NA,"cotton","undefined weight","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","bark","brown","","","","",NA,"cotton","undefined weight","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","bark","brown","","","","",NA,"cotton","worsted","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","bark","brown","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","worsted","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","bark","brown","","","","",NA,"cotton","undefined weight","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","bark","brown","","","","",NA,"cotton","undefined weight","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","bark","brown","","","","",NA,"cotton","worsted","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","bark","brown","","","","",NA,"cotton","worsted","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","worsted","nub",2021,4,15
"22400","12399","12400",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","bark","brown","","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","undefined weight","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","undefined weight","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","worsted","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","worsted","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","worsted","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","undefined weight","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","undefined weight","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","worsted","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","worsted","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","worsted","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"resale","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","undefined weight","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","undefined weight","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","worsted","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","indigo","blue","purple","","","",NA,"cotton","worsted","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","undefined weight","undulating",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","worsted","nub",2021,4,15
"22400","12399","12401",1,2021-04-12,"wholesale buyer",NA,"other","cotton rayon yarn","indigo","blue","purple","","","",NA,"rayon / viscose","worsted","undulating",2021,4,15
"22400","12399","12403",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","sade","orange","brown","","","",NA,"cotton","undefined weight","nub",2021,4,15
"22400","12399","12403",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","sade","orange","brown","","","",NA,"cotton","undefined weight","undulating",2021,4,15
"22400","12399","12403",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","sade","orange","brown","","","",NA,"cotton","worsted","nub",2021,4,15
"22400","12399","12403",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","sade","orange","brown","","","",NA,"cotton","worsted","undulating",2021,4,15
"22400","12399","12403",1,2021-04-12,"wholesale buyer",NA,"indie dyeing","cotton rayon yarn","sade","orange","brown","","","",NA,"rayon / viscose","undefined weight","nub",2021,4,15
