"order_id","order_date","order_total","user_type","product_id","variation_id","quantity","coupon","meta.yarn_usage","order_ym","order_y","order_m"
"22086",2021-02-26,115.06,"registered customer","21048","21068",2,"1signup",NA,"2021-02",2021,2
"22085",2021-02-26,27.27,"registered customer","6854","20773",1,NA,NA,"2021-02",2021,2
"22066",2021-02-26,57.33,"guest","21429","21435",1,NA,NA,"2021-02",2021,2
"22066",2021-02-26,57.33,"guest","6854","20775",1,NA,NA,"2021-02",2021,2
"22065",2021-02-26,70.29,"registered customer","19107","19109",1,"1signup",NA,"2021-02",2021,2
"22065",2021-02-26,70.29,"registered customer","19107","20452",1,"1signup",NA,"2021-02",2021,2
"22065",2021-02-26,70.29,"registered customer","19107","20458",1,"1signup",NA,"2021-02",2021,2
"22064",2021-02-26,38.06,"registered customer","21048","21049",2,NA,NA,"2021-02",2021,2
"22060",2021-02-26,24.54,"registered customer","1739","2524",1,"1signup",NA,"2021-02",2021,2
"22058",2021-02-25,63.81,"registered customer","6854","20771",1,NA,NA,"2021-02",2021,2
"22058",2021-02-25,63.81,"registered customer","6854","20773",1,NA,NA,"2021-02",2021,2
"22058",2021-02-25,63.81,"registered customer","6854","20774",1,NA,NA,"2021-02",2021,2
"22057",2021-02-25,42.38,"registered customer","13654","18333",2,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","17955","17957",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","17955","18233",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","17955","19607",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","17955","19802",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","20506","21483",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","20506","21484",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","20506","21487",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","20506","21493",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","20506","21495",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","20525","20532",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21000","21002",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21000","21003",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21000","21782",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21000","21897",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21017","21020",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21017","21022",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21095","21106",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21095","21107",1,NA,NA,"2021-02",2021,2
"22056",2021-02-25,337.72,"registered customer","21998","22009",1,NA,NA,"2021-02",2021,2
"22055",2021-02-25,160.61,"registered customer","9841","9842",3,NA,NA,"2021-02",2021,2
"22054",2021-02-24,40.02,"guest","1946","15021",1,NA,NA,"2021-02",2021,2
"22054",2021-02-24,40.02,"guest","21000","21004",1,NA,NA,"2021-02",2021,2
"22053",2021-02-24,56.97,"wholesale buyer","13654","21092",1,NA,NA,"2021-02",2021,2
"22053",2021-02-24,56.97,"wholesale buyer","19708","19713",1,NA,NA,"2021-02",2021,2
"22053",2021-02-24,56.97,"wholesale buyer","19708","19716",1,NA,NA,"2021-02",2021,2
"22052",2021-02-23,67.05,"registered customer","20497","20503",2,NA,NA,"2021-02",2021,2
"22052",2021-02-23,67.05,"registered customer","9226","9231",1,NA,NA,"2021-02",2021,2
"22051",2021-02-23,26.19,"guest","16756","16757",1,NA,NA,"2021-02",2021,2
"22046",2021-02-22,26.99,"registered customer","1946","21723",1,NA,NA,"2021-02",2021,2
"22045",2021-02-22,65.97,"guest","21048","21052",1,NA,NA,"2021-02",2021,2
"22045",2021-02-22,65.97,"guest","21048","21064",1,NA,NA,"2021-02",2021,2
"22035",2021-02-22,223.47,"guest","1946","2267",10,NA,NA,"2021-02",2021,2
"22035",2021-02-22,223.47,"guest","21429","21436",3,NA,NA,"2021-02",2021,2
"21959",2021-02-21,135.45,"guest","11161","11162",1,"1signup",NA,"2021-02",2021,2
"21959",2021-02-21,135.45,"guest","11161","11163",1,"1signup",NA,"2021-02",2021,2
"21959",2021-02-21,135.45,"guest","11161","12660",1,"1signup",NA,"2021-02",2021,2
"21959",2021-02-21,135.45,"guest","11161","12661",1,"1signup",NA,"2021-02",2021,2
"21959",2021-02-21,135.45,"guest","11161","12676",1,"1signup",NA,"2021-02",2021,2
"21959",2021-02-21,135.45,"guest","11161","19367",1,"1signup",NA,"2021-02",2021,2
"21959",2021-02-21,135.45,"guest","18199","18200",1,"1signup",NA,"2021-02",2021,2
"21959",2021-02-21,135.45,"guest","18199","18201",1,"1signup",NA,"2021-02",2021,2
"21958",2021-02-20,97.03,"guest","19708","19709",2,NA,NA,"2021-02",2021,2
"21958",2021-02-20,97.03,"guest","19708","19710",1,NA,NA,"2021-02",2021,2
"21958",2021-02-20,97.03,"guest","19708","19712",1,NA,NA,"2021-02",2021,2
"21958",2021-02-20,97.03,"guest","21048","21060",1,NA,NA,"2021-02",2021,2
"21957",2021-02-19,87.56,"registered customer","13654","18568",2,NA,NA,"2021-02",2021,2
"21957",2021-02-19,87.56,"registered customer","18281","20569",1,NA,NA,"2021-02",2021,2
"21957",2021-02-19,87.56,"registered customer","18281","21192",1,NA,NA,"2021-02",2021,2
"21943",2021-02-17,44.54,"registered customer","21048","21064",1,NA,NA,"2021-02",2021,2
"21943",2021-02-17,44.54,"registered customer","21048","21070",1,NA,NA,"2021-02",2021,2
"21942",2021-02-17,112.2,"guest","605","1882",2,NA,NA,"2021-02",2021,2
"21942",2021-02-17,112.2,"guest","605","1883",2,NA,NA,"2021-02",2021,2
"21942",2021-02-17,112.2,"guest","605","1884",1,NA,NA,"2021-02",2021,2
"21942",2021-02-17,112.2,"guest","605","1885",1,NA,NA,"2021-02",2021,2
"21941",2021-02-16,52.8,"registered customer","16047","19879",1,"1signup",NA,"2021-02",2021,2
"21941",2021-02-16,52.8,"registered customer","16246","16254",1,"1signup",NA,"2021-02",2021,2
"21941",2021-02-16,52.8,"registered customer","21429","21435",1,"1signup",NA,"2021-02",2021,2
"21938",2021-02-15,30.51,"guest","20468","20475",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","16546","16548",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","16546","16556",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","16934","21583",6,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","16934","21584",6,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","16934","21585",6,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","18281","18289",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","18281","20572",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","18281","21137",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","18281","21138",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","19708","19710",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","19708","19713",1,NA,NA,"2021-02",2021,2
"21937",2021-02-15,333.33,"registered customer","21429","21435",1,NA,NA,"2021-02",2021,2
"21932",2021-02-15,118.3,"registered customer","19175","19176",1,NA,NA,"2021-02",2021,2
"21932",2021-02-15,118.3,"registered customer","1946","1947",2,NA,NA,"2021-02",2021,2
"21932",2021-02-15,118.3,"registered customer","1946","21723",2,NA,NA,"2021-02",2021,2
"21932",2021-02-15,118.3,"registered customer","1946","21724",1,NA,NA,"2021-02",2021,2
"21931",2021-02-14,254.08,"wholesale buyer","1085","1088",1,"love-unity",NA,"2021-02",2021,2
"21931",2021-02-14,254.08,"wholesale buyer","1085","1092",1,"love-unity",NA,"2021-02",2021,2
"21931",2021-02-14,254.08,"wholesale buyer","1085","19731",1,"love-unity",NA,"2021-02",2021,2
"21931",2021-02-14,254.08,"wholesale buyer","18963","18965",4,"love-unity",NA,"2021-02",2021,2
"21931",2021-02-14,254.08,"wholesale buyer","18963","18966",6,"love-unity",NA,"2021-02",2021,2
"21931",2021-02-14,254.08,"wholesale buyer","21095","21104",6,"love-unity",NA,"2021-02",2021,2
"21930",2021-02-14,113.08,"guest","1946","17534",1,"love-unity",NA,"2021-02",2021,2
"21930",2021-02-14,113.08,"guest","1946","18368",1,"love-unity",NA,"2021-02",2021,2
"21930",2021-02-14,113.08,"guest","1946","21723",1,"love-unity",NA,"2021-02",2021,2
"21930",2021-02-14,113.08,"guest","1946","21726",1,"love-unity",NA,"2021-02",2021,2
"21930",2021-02-14,113.08,"guest","1946","21852",1,"love-unity",NA,"2021-02",2021,2
"21930",2021-02-14,113.08,"guest","1946","21854",1,"love-unity",NA,"2021-02",2021,2
"21930",2021-02-14,113.08,"guest","9357","16156",1,"love-unity",NA,"2021-02",2021,2
"21929",2021-02-14,183.2,"wholesale buyer","12680","12714",3,"love-unity",NA,"2021-02",2021,2
"21929",2021-02-14,183.2,"wholesale buyer","17955","17956",2,"love-unity",NA,"2021-02",2021,2
"21929",2021-02-14,183.2,"wholesale buyer","2382","19789",4,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","17955","19607",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","17955","19802",3,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","17955","19909",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","18952","18954",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","19551","9999",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21000","21782",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21000","21783",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21000","21785",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21000","21786",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21000","21895",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21000","21896",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21000","21897",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21017","21019",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21017","21020",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21017","21028",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21017","21029",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21095","21096",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21095","21098",5,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21095","21100",3,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","21095","21102",4,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","2382","15874",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","2382","17136",3,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","2382","18317",2,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","2382","19791",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","2698","18389",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","2698","21901",1,"love-unity",NA,"2021-02",2021,2
"21928",2021-02-14,732.33,"wholesale buyer","2698","2700",1,"love-unity",NA,"2021-02",2021,2
"21927",2021-02-14,246.25,"guest","16614","16619",2,"love-unity",NA,"2021-02",2021,2
"21927",2021-02-14,246.25,"guest","16614","16621",2,"love-unity",NA,"2021-02",2021,2
"21927",2021-02-14,246.25,"guest","16614","16623",1,"love-unity",NA,"2021-02",2021,2
"21927",2021-02-14,246.25,"guest","16614","16627",1,"love-unity",NA,"2021-02",2021,2
"21927",2021-02-14,246.25,"guest","16614","19348",1,"love-unity",NA,"2021-02",2021,2
"21927",2021-02-14,246.25,"guest","6854","20771",2,"love-unity",NA,"2021-02",2021,2
"21926",2021-02-14,133.74,"wholesale buyer","12357","12364",1,"love-unity",NA,"2021-02",2021,2
"21926",2021-02-14,133.74,"wholesale buyer","17702","19895",1,"love-unity",NA,"2021-02",2021,2
"21926",2021-02-14,133.74,"wholesale buyer","19846","19854",2,"love-unity",NA,"2021-02",2021,2
"21926",2021-02-14,133.74,"wholesale buyer","19846","19855",3,"love-unity",NA,"2021-02",2021,2
"21926",2021-02-14,133.74,"wholesale buyer","605","1046",2,"love-unity",NA,"2021-02",2021,2
"21926",2021-02-14,133.74,"wholesale buyer","605","1050",2,"love-unity",NA,"2021-02",2021,2
"21926",2021-02-14,133.74,"wholesale buyer","605","1883",2,"love-unity",NA,"2021-02",2021,2
"21926",2021-02-14,133.74,"wholesale buyer","605","1884",2,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","10855","13050",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","16047","19879",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","17088","9999",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","17848","18110",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","17955","19607",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","18281","20572",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","18281","21190",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","18354","18356",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","18970","18972",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","19846","19854",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","20506","21487",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","21000","21003",1,"love-unity",NA,"2021-02",2021,2
"21925",2021-02-13,178.21,"registered customer","21017","21025",1,"love-unity",NA,"2021-02",2021,2
"21923",2021-02-13,202.98,"registered customer","1946","1947",4,"love-unity",NA,"2021-02",2021,2
"21923",2021-02-13,202.98,"registered customer","1946","21723",1,"love-unity",NA,"2021-02",2021,2
"21923",2021-02-13,202.98,"registered customer","1946","21724",2,"love-unity",NA,"2021-02",2021,2
"21923",2021-02-13,202.98,"registered customer","1946","21852",4,"love-unity",NA,"2021-02",2021,2
"21923",2021-02-13,202.98,"registered customer","1946","21854",1,"love-unity",NA,"2021-02",2021,2
"21923",2021-02-13,202.98,"registered customer","1946","21855",1,"love-unity",NA,"2021-02",2021,2
"21922",2021-02-13,39.07,"guest","1739","17408",1,"love-unity",NA,"2021-02",2021,2
"21922",2021-02-13,39.07,"guest","1739","8620",1,"love-unity",NA,"2021-02",2021,2
"21851",2021-02-12,195.62,"registered customer","17551","17559",4,"love-unity",NA,"2021-02",2021,2
"21851",2021-02-12,195.62,"registered customer","17551","17933",4,"love-unity",NA,"2021-02",2021,2
"21851",2021-02-12,195.62,"registered customer","17551","18157",2,"love-unity",NA,"2021-02",2021,2
"21851",2021-02-12,195.62,"registered customer","2563","9200",2,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","12357","17803",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","16934","21583",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","16934","21584",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","16934","21585",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","16934","21586",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","16934","21587",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","16934","21588",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","16934","21589",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","18970","18973",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","1987","2011",1,"love-unity",NA,"2021-02",2021,2
"21850",2021-02-12,143.24,"registered customer","1987","3082",1,"love-unity",NA,"2021-02",2021,2
"21849",2021-02-12,73.21,"registered customer","16047","19877",1,"love-unity",NA,"2021-02",2021,2
"21849",2021-02-12,73.21,"registered customer","20525","20529",1,"love-unity",NA,"2021-02",2021,2
"21848",2021-02-12,37.19,"registered customer","20506","20515",2,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","12357","12362",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","12357","17799",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","12357","17801",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","12357","17803",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","12357","21663",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","12399","12400",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","12399","12403",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","16756","16766",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","18970","18971",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","18970","18972",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","19107","19109",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","19107","19110",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","21017","21019",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","21017","21021",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","21017","21023",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","605","1051",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","605","1052",1,"love-unity",NA,"2021-02",2021,2
"21847",2021-02-12,270.51,"registered customer","605","1884",1,"love-unity",NA,"2021-02",2021,2
"21846",2021-02-12,83.97,"registered customer","12984","15704",1,"love-unity",NA,"2021-02",2021,2
"21846",2021-02-12,83.97,"registered customer","19107","19114",2,"love-unity",NA,"2021-02",2021,2
"21845",2021-02-11,105.85,"guest","1946","15021",1,"love-unity",NA,"2021-02",2021,2
"21845",2021-02-11,105.85,"guest","1946","21723",1,"love-unity",NA,"2021-02",2021,2
"21845",2021-02-11,105.85,"guest","1946","21724",2,"love-unity",NA,"2021-02",2021,2
"21845",2021-02-11,105.85,"guest","1946","2265",2,"love-unity",NA,"2021-02",2021,2
"21844",2021-02-11,179.49,"wholesale buyer","18970","18973",4,"love-unity",NA,"2021-02",2021,2
"21843",2021-02-11,64.46,"guest","11161","12660",1,"love-unity",NA,"2021-02",2021,2
"21843",2021-02-11,64.46,"guest","20214","20217",1,"love-unity",NA,"2021-02",2021,2
"21843",2021-02-11,64.46,"guest","2260","6734",1,"love-unity",NA,"2021-02",2021,2
"21843",2021-02-11,64.46,"guest","9357","16154",1,"love-unity",NA,"2021-02",2021,2
"21842",2021-02-11,432.86,"guest","1946","1947",10,"love-unity",NA,"2021-02",2021,2
"21842",2021-02-11,432.86,"guest","1946","21725",17,"love-unity",NA,"2021-02",2021,2
"21841",2021-02-11,316.8,"wholesale buyer","18963","18965",6,"love-unity",NA,"2021-02",2021,2
"21841",2021-02-11,316.8,"wholesale buyer","18963","18966",6,"love-unity",NA,"2021-02",2021,2
"21841",2021-02-11,316.8,"wholesale buyer","18963","18967",3,"love-unity",NA,"2021-02",2021,2
"21841",2021-02-11,316.8,"wholesale buyer","18963","18969",7,"love-unity",NA,"2021-02",2021,2
"21840",2021-02-11,39.12,"registered customer",NA,NA,NA,"love-unity",NA,"2021-02",2021,2
"21839",2021-02-11,118.44,"wholesale buyer","16614","16625",2,"love-unity",NA,"2021-02",2021,2
"21839",2021-02-11,118.44,"wholesale buyer","16999","17003",4,"love-unity",NA,"2021-02",2021,2
"21839",2021-02-11,118.44,"wholesale buyer","9841","9842",1,"love-unity",NA,"2021-02",2021,2
"21837",2021-02-10,144.58,"registered customer","16756","16768",1,NA,NA,"2021-02",2021,2
"21837",2021-02-10,144.58,"registered customer","19708","19714",1,NA,NA,"2021-02",2021,2
"21837",2021-02-10,144.58,"registered customer","605","1048",2,NA,NA,"2021-02",2021,2
"21837",2021-02-10,144.58,"registered customer","605","11432",2,NA,NA,"2021-02",2021,2
"21837",2021-02-10,144.58,"registered customer","605","11433",2,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","13654","16074",1,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","13654","17244",1,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","13654","17275",1,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","13654","17329",2,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","13654","18331",1,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","13654","19023",1,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","18281","18561",1,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","18281","20200",1,NA,NA,"2021-02",2021,2
"21834",2021-02-10,75.66,"wholesale buyer","18281","20569",1,NA,NA,"2021-02",2021,2
"21827",2021-02-09,170.4,"guest","2260","6710",2,NA,NA,"2021-02",2021,2
"21827",2021-02-09,170.4,"guest","2260","6711",2,NA,NA,"2021-02",2021,2
"21827",2021-02-09,170.4,"guest","2260","6734",3,NA,NA,"2021-02",2021,2
"21827",2021-02-09,170.4,"guest","2260","6735",3,NA,NA,"2021-02",2021,2
"21827",2021-02-09,170.4,"guest","2260","6736",2,NA,NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","18281","19029",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","18281","20569",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","18281","20571",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","19708","19709",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","19708","19710",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","19708","19712",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","19708","19714",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","19708","19715",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","19708","19716",1,"1signup",NA,"2021-02",2021,2
"21826",2021-02-09,182.1,"registered customer","21429","21435",1,"1signup",NA,"2021-02",2021,2
"21824",2021-02-09,406.42,"guest","17088","9999",5,NA,NA,"2021-02",2021,2
"21824",2021-02-09,406.42,"guest","18354","18355",5,NA,NA,"2021-02",2021,2
"21824",2021-02-09,406.42,"guest","20497","20503",3,NA,NA,"2021-02",2021,2
"21824",2021-02-09,406.42,"guest","20497","20504",3,NA,NA,"2021-02",2021,2
"21824",2021-02-09,406.42,"guest","21551","21552",2,NA,NA,"2021-02",2021,2
"21824",2021-02-09,406.42,"guest","21551","21564",1,NA,NA,"2021-02",2021,2
"21824",2021-02-09,406.42,"guest","21551","21566",2,NA,NA,"2021-02",2021,2
"21816",2021-02-09,135.71,"registered customer","1739","16189",1,NA,NA,"2021-02",2021,2
"21816",2021-02-09,135.71,"registered customer","1739","16191",2,NA,NA,"2021-02",2021,2
"21816",2021-02-09,135.71,"registered customer","1739","17325",1,NA,NA,"2021-02",2021,2
"21816",2021-02-09,135.71,"registered customer","9625","13165",2,NA,NA,"2021-02",2021,2
"21816",2021-02-09,135.71,"registered customer","9625","13172",2,NA,NA,"2021-02",2021,2
"21721",2021-02-09,40.24,"registered customer","1085","1089",2,NA,NA,"2021-02",2021,2
"21720",2021-02-08,150.99,"guest","13312","19591",2,"1signup",NA,"2021-02",2021,2
"21720",2021-02-08,150.99,"guest","14587","14588",6,"1signup",NA,"2021-02",2021,2
"21720",2021-02-08,150.99,"guest","19107","19108",3,"1signup",NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","1085","1086",3,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","1085","1089",5,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","1085","1096",5,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","1085","1102",5,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","20214","20216",1,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","20506","21487",1,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","20506","21491",1,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","20506","21495",1,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","20506","9999",1,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","21000","21002",1,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","21000","21003",1,NA,NA,"2021-02",2021,2
"21719",2021-02-08,307.58,"wholesale buyer","21429","21435",2,NA,NA,"2021-02",2021,2
"21718",2021-02-07,38.06,"guest","13654","19016",1,NA,NA,"2021-02",2021,2
"21718",2021-02-07,38.06,"guest","16495","16496",1,NA,NA,"2021-02",2021,2
"21717",2021-02-06,24.03,"guest","9357","17520",1,NA,NA,"2021-02",2021,2
"21716",2021-02-05,26.19,"registered customer","19708","19709",1,NA,NA,"2021-02",2021,2
"21715",2021-02-05,188.4,"wholesale buyer","19107","19109",1,"1signup",NA,"2021-02",2021,2
"21715",2021-02-05,188.4,"wholesale buyer","19107","19110",2,"1signup",NA,"2021-02",2021,2
"21715",2021-02-05,188.4,"wholesale buyer","19107","20080",1,"1signup",NA,"2021-02",2021,2
"21715",2021-02-05,188.4,"wholesale buyer","19107","20456",1,"1signup",NA,"2021-02",2021,2
"21715",2021-02-05,188.4,"wholesale buyer","19107","20457",1,"1signup",NA,"2021-02",2021,2
"21715",2021-02-05,188.4,"wholesale buyer","605","1051",3,"1signup",NA,"2021-02",2021,2
"21714",2021-02-04,97.58,"guest","20986","20990",5,"1signup",NA,"2021-02",2021,2
